ID;Statut;Date de creation;Date de modification;Commande;De;Sujet;Message;Date du message;Vendeur;Tags
93;close;18/01/2020;09/02/2020;UBFAVKSIP;seller;1 RAQUETTE POM'DO Cassée;"Bonjour Patricia DUBOST,

Départ ce lundi d’un SAV en remplacement de la raquette cassée + 1 offerte à titre commercial et exceptionnel.
 
Pour information : les POM’DO ont été créés pour être accompagnés de balles en mousse d’où nos diverses références pour balles en mousse...Apprentissage du mini-tennis pour les enfants.
 
Charge à l’utilisateur de respecter cela : “A titre exceptionnel, nous avons remplacé 1+1 offerte”. Il y va de soit que les balles tennis orange ne sont pas nos articles et recommandations de jeu, mais celle en mousse uniquement.
 
En 22 années d’activité, c’est la première fois que nous rencontrons ce problème. Il n’est certainement pas lié au produit mais à l’utilisation de balles “non appropriées”.
 
Toutes ces explications afin que tous les nouveaux clients potentiels respectent bien les bonnes balles car nous ne pourrons prendre en charge les “non recommandations”.
 
Merci de prendre note de l'utilisation recommandée ""balles en mousse"" pour nos POM'DO.
 
Bon we, sportivement.

ANTONIO";18/01/2020;SCFR Impex;
94;close;19/01/2020;19/01/2020;NGKPXXGOS;customer;"Customers Desk - Bonjour
Les numéros de";"Bonjour
Les numéros de courts à inscrire sont respectivement 1 et 2.
Si ces panneaux existent en version tennis au lieu de Beach ou Padel, ce serait préférable.
En vous remerciant par avance
Frédéric Lopez";19/01/2020;Tennis Scorer;
94;close;19/01/2020;19/01/2020;NGKPXXGOS;seller;"Customers Desk - Bonjour
Les numéros de";"Bonjour 

Oui je peux vous coller les Adhesifs COURT 1 et COURT 2 , en lettres blanches sur fond orange .
Regardez les photos dans la fiche produit, il y en a en exemples .
Cordialement 
François Donney
Tennis Scorer";19/01/2020;Tennis Scorer;
95;close;19/01/2020;14/02/2020;ASEYJMLXB;customer;Customers Desk - il s'agit d'un club de;il s'agit d'un club de tennis qui n'a pas de gardien. Merci de prévenir l'avance de la livraison afin qu'une personne soit présente pour réceptionner la livraison;19/01/2020;Huck Occitania;Informations de livraison
96;close;19/01/2020;14/02/2020;ASEYJMLXB;customer;Customers Desk - il s'agit d'un club de;il s'agit d'un club de tennis qui n'a pas de gardien. Merci de prévenir l'avance de la livraison afin qu'une personne soit présente pour réceptionner la livraison;19/01/2020;Manutan Collectivités;Informations de livraison
96;close;19/01/2020;14/02/2020;ASEYJMLXB;seller;Customers Desk - il s'agit d'un club de;"Bonjour, 
dans l'adresse de livraison nous avons mentionner le nom et le téléphone de Mme Hennebelle au transporteur.
Bonne réception.
Valérie BOUCHET";24/01/2020;Manutan Collectivités;Informations de livraison
97;close;20/01/2020;14/02/2020;;seller;"Statut ""En attente de paiement""";"Bonjour, 
Je constate que deux commandes que nous avons reçues sont en statut ""En attente de paiement"" pouvez vous me dire qu'en est'il ? Le client doit régler d'ici peu ? Ceci est un beug de paiement/transaction ? 
Merci de votre retour.

Bien cordialement, 

Leslie";20/01/2020;Huck Occitania;
98;close;21/01/2020;06/04/2020;TPOHIYNLZ;customer;Customers Desk - Merci de prévenir 1h avant;Merci de prévenir 1h avant livraison afin que quelqu'un puisse être sur place;21/01/2020;Manutan Collectivités;Facture
98;close;21/01/2020;06/04/2020;TPOHIYNLZ;customer;Customers Desk - Merci de prévenir 1h avant;"Bonjour,
Pouvez vous me donner un délai de livraison car cela fait 15 jours que ma commande est validée mais pas expédiée...
D'avance merci.";11/02/2020;Manutan Collectivités;Facture
98;close;21/01/2020;06/04/2020;TPOHIYNLZ;operator;Customers Desk - Merci de prévenir 1h avant;"Bonjour, pouvez-vous indiquer le délai de livraison au client ?
Merci d'avance,
L'équipe PROSHOP FFT";14/02/2020;Manutan Collectivités;Facture
98;close;21/01/2020;06/04/2020;TPOHIYNLZ;customer;Customers Desk - Merci de prévenir 1h avant;"Bonjour,
Je souhaite avoir une facture pour ce produit. Puis je la télécharger quelque part?
D'avance merci pour votre retour.
Philippe SALINI";30/03/2020;Manutan Collectivités;Facture
99;close;21/01/2020;18/02/2020;HVCENUSLC;customer;Customers Desk - Pouvez-vous changer l'adresse de;"Pouvez-vous changer l'adresse de livraison : Jean-François DUBOIS - Centre de Ligue tennis PDL - route de la ville au blanc - 44120 VERTOU
Merci d'avance";21/01/2020;Manutan Collectivités;Colis non reçu
99;close;21/01/2020;18/02/2020;HVCENUSLC;operator;Customers Desk - Pouvez-vous changer l'adresse de;Bonjour, avez-vous pu expédier la commande en question ? Merci, l'équipe PROSHOP FFT;14/02/2020;Manutan Collectivités;Colis non reçu
100;close;21/01/2020;05/02/2020;HVCENUSLC;customer;Customers Desk - Pouvez-vous changer l'adresse de;"Pouvez-vous changer l'adresse de livraison : Jean-François DUBOIS - Centre de Ligue tennis PDL - route de la ville au blanc - 44120 VERTOU
Merci d'avance";21/01/2020;Tennis Scorer;
100;close;21/01/2020;05/02/2020;HVCENUSLC;seller;Customers Desk - Pouvez-vous changer l'adresse de;"Bonjour Mr Mora, 
Pas de problème pour l'adresse de livraison .
Pour l'adhésif offert, avez vous le logo d'un sponsor ou du club à m'envoyer ?
Ou bien fais je un adhésif simple , marqué TC PONTONX , mais alors quelle couleur de lettres et de fond ?
Cordialement, Francois Donney / Tennis Scorer";21/01/2020;Tennis Scorer;
100;close;21/01/2020;05/02/2020;HVCENUSLC;customer;Customers Desk - Pouvez-vous changer l'adresse de;"Bonjour,
Pourriez vous nous adresser une facture par mail jean-francois.dubois@fft.fr libellée ""ligue de tennis Pays de la Loire"" 25 rue de halles 85002 La Roche sur Yon
merci";05/02/2020;Tennis Scorer;
101;close;21/01/2020;22/01/2020;HVCENUSLC;seller;adhésifs;"Bonjour Mr Dubois, 
je fais faire des adhésifs avec le logo PADEL FFT + N° COURT ....... de 1 à 6 , je suppose ?

Cordialement, Francois Donney / Tennis Scorer";21/01/2020;Tennis Scorer;
101;close;21/01/2020;22/01/2020;HVCENUSLC;customer;adhésifs;"Bonjour, nous souhaiterions juste que vous mettiez le logo de la ligue des Pays de la Loire
merci";21/01/2020;Tennis Scorer;
101;close;21/01/2020;22/01/2020;HVCENUSLC;seller;adhésifs;"Bonjour, 

ok pas de problème , pouvez vous m'envoyer un fichier du logo en bonne qualité à : contact@tennis-scorer.com

Cordialement, 

François Donney
Tennis Scorer";22/01/2020;Tennis Scorer;
102;close;21/01/2020;04/03/2020;PGEKPVSYM;customer;"Customers Desk - Bonjour,
Nous sommes le 21";"Bonjour,
Nous sommes le 21 janvier et je n'ai toujours pas reçu ma commande passée le 9 janvier. Je vous demande de bien vouloir m'informer du suivi, ou d'en effectuer le remboursement.
Cordialement,
Pascale BOULPIQUANTE";21/01/2020;Casal Sport;Colis non reçu
102;close;21/01/2020;04/03/2020;PGEKPVSYM;operator;"Customers Desk - Bonjour,
Nous sommes le 21";"Bonjour,
Nous sommes désolé pour le retard pris par la commande de notre partenaire.
Avez-vous reçu la commande depuis le 21 janvier ?
Merci d'avance,
L'équipe PROSHOP FFT.";14/02/2020;Casal Sport;Colis non reçu
103;close;21/01/2020;14/02/2020;BBJNFNPJT;customer;Customers Desk - En cas d'absence vous pouvez;En cas d'absence vous pouvez déposer chez la voisine Mme Figlarek au 38 bis;21/01/2020;F.F.T.;Informations de livraison
104;close;22/01/2020;05/05/2020;YORCNUSDP;customer;Customers Desk - Merci de prévoir une;Merci de prévoir une livraison entre le lundi et le vendredi en semaine de 9H à 12H30 ou de 14H à 16H30;22/01/2020;Tennis Scorer;
104;close;22/01/2020;05/05/2020;YORCNUSDP;seller;Customers Desk - Merci de prévoir une;"Bonjour, 

Ok , c'est noté pour la livraison. Pouvez vous m'envoyer le Logo de la ligue pour la réalisation des adhésifs , à contact@tennis-scorer.com

Merci , 

François Donney
Tennis Scorer";22/01/2020;Tennis Scorer;
104;close;22/01/2020;05/05/2020;YORCNUSDP;customer;Customers Desk - Merci de prévoir une;Bonjour, merci pour votre retour, je vous ai fait parvenir les éléments par mail (différents formats de Logo);22/01/2020;Tennis Scorer;
105;close;22/01/2020;22/01/2020;STMJIBUPB;customer;Customers Desk - Voici le texte que je souhaite;"Voici le texte que je souhaite marquer sur les adhesifs (lettres noires, fond blancs):
adhesif 1: TC LA BREDE TERRAIN 5
adhesif 2: TC LA BREDE TERRAIN 6";22/01/2020;Tennis Scorer;
105;close;22/01/2020;22/01/2020;STMJIBUPB;seller;Customers Desk - Voici le texte que je souhaite;"Bonjour,
C’est noté .
Tout sur la même ligne ?";22/01/2020;Tennis Scorer;
105;close;22/01/2020;22/01/2020;STMJIBUPB;customer;Customers Desk - Voici le texte que je souhaite;"Bonjour, sur la première ligne ""TC LA BREDE"" et sur la deuxième ligne ""TERRAIN 5"" (""TERRAIN 6"" pour le deuxième adhésif). Avez-vous la possibilité de mettre un accent grave sur le 1er E de ""BREDE""? Pour que ça fasse brède en majuscule";22/01/2020;Tennis Scorer;
105;close;22/01/2020;22/01/2020;STMJIBUPB;seller;Customers Desk - Voici le texte que je souhaite;"Je pense que oui .
Je m’en occupe .
Merci pour votre réponse .
Cordialement,
François Donney
Tennis Scorer";22/01/2020;Tennis Scorer;
105;close;22/01/2020;22/01/2020;STMJIBUPB;seller;Customers Desk - Voici le texte que je souhaite;"Je pense que oui .
Je m’en occupe .
Merci pour votre réponse .
Cordialement,
François Donney
Tennis Scorer";22/01/2020;Tennis Scorer;
105;close;22/01/2020;22/01/2020;STMJIBUPB;customer;Customers Desk - Voici le texte que je souhaite;Merci pour votre réactivité, n'hésitez pas à revenir vers moi si nécessaire.;22/01/2020;Tennis Scorer;
106;close;22/01/2020;18/02/2020;JBGEIAJDX;customer;"Customers Desk - carte au modèle existant .
Je";"carte au modèle existant .
Je vous fais parvenir la photo rapidement.";22/01/2020;LSC Maintenance;Colis non reçu
106;close;22/01/2020;18/02/2020;JBGEIAJDX;operator;"Customers Desk - carte au modèle existant .
Je";"Bonjour, 
Avez-vous bien reçu votre commande ?
Cordialement,
L'équipe PROSHOP FFT";14/02/2020;LSC Maintenance;Colis non reçu
106;close;22/01/2020;18/02/2020;JBGEIAJDX;customer;"Customers Desk - carte au modèle existant .
Je";"Bonjour,

Nous avons bien reçu les cartes.
Mais le code couleur est identique à la commande précédente pour un autre modèle de carte.
Ce qui n'est pas simple pour notre gestion 'accès aux courts.

Cordialement.

Eric Micheau";14/02/2020;LSC Maintenance;Colis non reçu
107;close;23/01/2020;14/02/2020;;seller;Facture pour la commande LTJKFUZWT;Bonjour, Vous trouverez ci-joint la facture pour la commande LTJKFUZWT;23/01/2020;Huck Occitania;
108;close;23/01/2020;14/02/2020;;seller;Facture pour la commande JNBANCBAK;Bonjour, Vous trouverez ci-joint la facture pour la commande JNBANCBAK;23/01/2020;Huck Occitania;
109;close;23/01/2020;14/02/2020;;seller;Facture pour la commande HTYFMAQNA;Bonjour, Vous trouverez ci-joint la facture pour la commande HTYFMAQNA;23/01/2020;Huck Occitania;
110;close;23/01/2020;14/02/2020;;seller;Facture pour la commande OQKYJLRJM;Bonjour, Vous trouverez ci-joint la facture pour la commande OQKYJLRJM;23/01/2020;Huck Occitania;
111;close;23/01/2020;14/02/2020;;seller;Facture pour la commande CXZCSVISS;Bonjour, Vous trouverez ci-joint la facture pour la commande CXZCSVISS;23/01/2020;Huck Occitania;
112;close;23/01/2020;14/02/2020;;seller;Facture pour la commande RIQKFYICA;Bonjour, Vous trouverez ci-joint la facture pour la commande RIQKFYICA;23/01/2020;Huck Occitania;
113;close;23/01/2020;23/01/2020;KMDZTCFHS;customer;"Customers Desk - Bonjour,

Pas de livraison le";"Bonjour,

Pas de livraison le samedi. Sinon, tous les jours de 9h00 à 17h00.
Merci.";23/01/2020;F.F.T.;
114;close;23/01/2020;14/02/2020;;seller;Facture pour la commande JBGEIAJDX;Bonjour, Vous trouverez ci-joint la facture pour la commande JBGEIAJDX;23/01/2020;LSC Maintenance;
115;close;23/01/2020;14/02/2020;;seller;Facture pour la commande ILOSYQJKD;Bonjour, Vous trouverez ci-joint la facture pour la commande ILOSYQJKD;23/01/2020;LSC Maintenance;
116;close;23/01/2020;14/02/2020;QWZROJDRQ;customer;"Customers Desk - le matin 
 le mercredi pas";"le matin 
 le mercredi pas disponible";23/01/2020;F.F.T.;Informations de livraison
117;close;23/01/2020;14/02/2020;QWZROJDRQ;customer;"Customers Desk - le matin 
 le mercredi pas";"le matin 
 le mercredi pas disponible";23/01/2020;Casal Sport;Informations de livraison
118;close;23/01/2020;28/02/2020;QWZROJDRQ;customer;"Customers Desk - le matin 
 le mercredi pas";"le matin 
 le mercredi pas disponible";23/01/2020;SCFR Impex;
118;close;23/01/2020;28/02/2020;QWZROJDRQ;customer;"Customers Desk - le matin 
 le mercredi pas";"Bonjour, 
Je souhaiterai avoir la facture 
merci d'avance";24/02/2020;SCFR Impex;
118;close;23/01/2020;28/02/2020;QWZROJDRQ;seller;"Customers Desk - le matin 
 le mercredi pas";"Bonsoir,
Toute les factures de commandes passées se trouvent avec leur colis lors de la réception.
Sportivement,
Antonio";24/02/2020;SCFR Impex;
119;close;24/01/2020;14/02/2020;SPYWEHYJP;customer;Customers Desk - Commande d'un modèle;Commande d'un modèle de carte déjà existant dans notre club;24/01/2020;LSC Maintenance;Autre
120;close;24/01/2020;05/03/2020;NZNVNOFDF;seller;REPORT DE LIVRAISON;"Bonjour, suite à une information de dernière minute du fournisseur, le produit sera expédié le 03/03/2020.
Bonne réception et à votre disposition si besoin.

Cordialement.
Valérie BOUCHET";24/01/2020;Manutan Collectivités;Informations de livraison
120;close;24/01/2020;05/03/2020;NZNVNOFDF;operator;REPORT DE LIVRAISON;"Cher(e) client(e),

Suite a votre commande, nous reprenons contact avec vous concernant la livraison du (des) produit(s) suivant(s) :

ITG2130350	Cendrier mural anti-feu 2L blanc/noir	1

Nous venons d'être informés d'un retard d'expédition. La livraison de votre produit doit intervenir entre le 06/04/2020 et le 10/04/2020.

Nous vous présentons toutes nos excuses pour ce contretemps et sommes a votre disposition pour tout renseignement complémentaire.

Nous vous remercions de votre compréhension.

Cordialement.
Stéphanie, PROSHOP FFT";05/03/2020;Manutan Collectivités;Informations de livraison
121;close;24/01/2020;29/01/2020;RKTVKGRYN;customer;Customers Desk - merci de contacter le;"merci de contacter le 06.74.17.23.92  ou le 06.14.10
53.37 pour la livraison";24/01/2020;Tennis Scorer;
121;close;24/01/2020;29/01/2020;RKTVKGRYN;seller;Customers Desk - merci de contacter le;"Bonjour, 

Ok, c'est noté pour la livraison. Par contre , que voulez vous comme adhésifs : Avez vous un logo du club sous fichier de bonne qualité , ou bien voulez vous simplement le nom du club , mais alors quelles couleur de lettres et quelle couleur de fond ?

Merci pour votre réponse . Si vous avez un fichier, envoyez le moi à : contact@tennis-scorer.com

Cordialement, François Donney .";24/01/2020;Tennis Scorer;
122;close;24/01/2020;04/03/2020;RKTVKGRYN;customer;Customers Desk - merci de contacter le;"merci de contacter le 06.74.17.23.92  ou le 06.14.10
53.37 pour la livraison";24/01/2020;Manutan Collectivités;Produit non conforme
122;close;24/01/2020;04/03/2020;RKTVKGRYN;customer;Customers Desk - merci de contacter le;"URGENT
Bonjour,
 je viens de vous laisser un message suite à la constatation d'une erreur sur la commande ci-dessus; Nous souhaitons 2 bancs blancs et non pas vert. Est -il possible de rectifier la commande avant l'expédition ? merci beaucoup, 
Cordialement,
Mme dechandon   club n° 50070338";05/02/2020;Manutan Collectivités;Produit non conforme
122;close;24/01/2020;04/03/2020;RKTVKGRYN;operator;Customers Desk - merci de contacter le;"Bonjour,

Nous voyons ce que nous pouvons faire avec notre fournisseur, mais je crois malheureusement qu'il n'est pas possible de changer une commande une fois que celle-ci a déjà été effectuée.
je vous tiens au courant de la suite.

Cordialement,
L'équipe PROSHOP FFT";18/02/2020;Manutan Collectivités;Produit non conforme
123;close;24/01/2020;27/01/2020;QVYHIITZE;customer;Customers Desk - A livrer avant le 25;A livrer avant le 25 février 2020;24/01/2020;VW Sports;
123;close;24/01/2020;27/01/2020;QVYHIITZE;seller;Customers Desk - A livrer avant le 25;"Bonjour,

Votre commande partira dans les 48h de nos locaux.

Bonne réception,

L'équipe VW SPORTS";26/01/2020;VW Sports;
124;close;24/01/2020;14/02/2020;OBZDWBGFS;customer;Customers Desk - Me téléphoner;Me téléphoner impérativement au 0677968854 avant la livraison, merci;24/01/2020;Netsportique;Informations de livraison
125;close;24/01/2020;29/01/2020;OBZDWBGFS;customer;Customers Desk - Me téléphoner;Me téléphoner impérativement au 0677968854 avant la livraison, merci;24/01/2020;Tennis Scorer;
125;close;24/01/2020;29/01/2020;OBZDWBGFS;seller;Customers Desk - Me téléphoner;"Bonjour,

Bien noté le numéro de téléphone pour la livraison .

Voulez vous l’adhésif qui va avec le tableau ? Dans ce cas merci de me transmettre le logo de votre sponsor ou de votre club sous fichier de bonne qualité , à : contact@tennis-scorer.com

 Cordialement,

François Donney
Tennis Scorer";24/01/2020;Tennis Scorer;
126;close;24/01/2020;29/01/2020;RWXQLIQCW;customer;"Customers Desk - Bonsoir 

J’ai passé";"Bonsoir 

J’ai passé commande le 14/01 et je n’ai pas encore reçu les panneaux 
Merci de me tenir au courant";24/01/2020;Tennis Scorer;
126;close;24/01/2020;29/01/2020;RWXQLIQCW;seller;"Customers Desk - Bonsoir 

J’ai passé";"Bonjour Mr Olcina, 

désolé pour le retard , mais je suis en déplacement aux USA depuis dimanche dernier. Lorsque je suis parti , vos adhésifs n’étaient pas encore réalisés .
Ils doivent l’être maintenant , donc je vais pouvoir m'occuper de votre commande dés mon retour lundi. Vous devriez recevoir les tableaux mercredi , par Dpd .
Cordialement, François Donney";24/01/2020;Tennis Scorer;
